timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
35318,0.01,-0.99,-0.08,-2.87,0.24,0.00,-66.00,12.00,50.00,side_right
35424,0.01,-0.99,-0.07,-10.74,-1.83,-0.12,-66.00,12.00,51.00,side_right
35517,0.01,-1.00,-0.06,-11.84,-0.24,-0.06,-68.00,11.00,50.00,side_right
35623,0.01,-1.00,-0.04,-5.07,-1.34,-0.06,-67.00,14.00,50.00,side_right
35716,0.01,-1.00,-0.03,-2.81,-0.06,-0.12,-68.00,14.00,58.00,side_right
35822,0.01,-1.00,-0.03,-1.77,0.18,-0.12,-66.00,12.00,55.00,side_right
35915,0.01,-1.00,-0.03,0.18,0.31,-0.12,-65.00,12.00,53.00,side_right
36021,0.01,-1.00,-0.03,-0.06,0.24,-0.06,-65.00,11.00,52.00,side_right
36114,0.01,-1.00,-0.02,-1.22,0.18,-0.06,-66.00,12.00,53.00,side_right
36220,0.01,-1.00,-0.02,-0.61,0.24,-0.12,-67.00,14.00,50.00,side_right
36313,0.01,-1.00,-0.02,-0.31,0.18,-0.06,-65.00,12.00,54.00,side_right
36407,0.01,-1.00,-0.02,-1.95,0.18,0.00,-65.00,13.00,55.00,side_right
36513,0.01,-1.00,-0.02,-1.28,0.18,-0.06,-65.00,14.00,53.00,side_right
36606,0.01,-1.00,-0.01,-1.40,0.24,-0.06,-66.00,15.00,49.00,side_right
36712,0.01,-1.00,-0.02,-1.59,0.18,0.00,-65.00,13.00,56.00,side_right
36805,0.01,-1.00,-0.02,1.16,0.18,-0.06,-66.00,13.00,52.00,side_right
36911,0.01,-1.00,-0.01,0.61,0.18,-0.06,-66.00,11.00,52.00,side_right
37004,0.01,-1.00,-0.01,-1.04,0.24,-0.18,-67.00,12.00,53.00,side_right
37110,0.01,-1.00,-0.02,8.48,0.24,-0.06,-66.00,12.00,56.00,side_right
37203,0.01,-1.00,-0.04,9.58,0.18,-0.12,-65.00,12.00,55.00,side_right
37309,0.01,-1.00,-0.05,0.61,0.18,-0.12,-66.00,13.00,48.00,side_right
37402,0.01,-1.00,-0.05,1.46,0.24,-0.06,-67.00,12.00,53.00,side_right
37508,0.01,-1.00,-0.05,-1.28,0.18,-0.06,-72.00,14.00,52.00,side_right
37601,0.01,-1.00,-0.05,0.61,0.24,-0.06,-66.00,12.00,51.00,side_right
