timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
31749,0.78,0.18,0.61,-10.50,4.46,2.26,7.00,-24.00,41.00,unknown
31855,0.78,0.24,0.61,-21.67,-0.18,4.15,6.00,-25.00,41.00,unknown
31948,0.78,0.26,0.60,-22.16,5.98,-0.61,7.00,-24.00,40.00,unknown
32054,0.79,0.23,0.49,-30.46,17.82,-9.22,7.00,-24.00,34.00,unknown
32147,0.81,0.29,0.48,-121.64,23.99,-31.07,3.00,-26.00,29.00,unknown
32253,0.85,0.34,0.41,-28.99,12.02,-28.08,3.00,-26.00,32.00,unknown
32346,0.88,0.31,0.37,-68.30,12.63,-44.37,3.00,-28.00,28.00,unknown
32452,0.96,0.30,0.04,49.99,-28.08,-13.24,-1.00,-30.00,16.00,unknown
32545,0.90,0.21,0.19,-86.24,-13.18,7.45,-1.00,-30.00,28.00,unknown
32651,0.85,0.16,0.45,-25.63,-21.55,-4.09,-4.00,-33.00,27.00,unknown
32744,0.89,0.34,0.41,-57.92,-2.99,-0.98,-3.00,-33.00,24.00,unknown
32837,0.89,0.28,0.41,-27.34,2.14,2.01,-5.00,-31.00,21.00,unknown
32943,0.90,0.23,0.41,24.48,11.17,-4.09,-3.00,-29.00,25.00,unknown
33036,0.86,0.25,0.35,6.29,2.38,-5.86,-3.00,-31.00,21.00,unknown
33142,0.90,0.29,0.36,1.71,13.98,-2.81,-5.00,-31.00,23.00,unknown
33235,0.90,0.25,0.31,1.71,15.01,-8.54,-5.00,-30.00,22.00,unknown
33341,0.92,0.19,0.35,10.86,-1.34,-13.92,-3.00,-31.00,23.00,unknown
33434,0.93,0.24,0.35,4.70,-6.65,-9.95,-6.00,-31.00,29.00,unknown
33540,0.91,0.23,0.38,28.93,4.82,8.73,-5.00,-34.00,18.00,unknown
33633,0.93,0.21,0.32,-47.06,22.40,-15.87,-6.00,-32.00,23.00,unknown
33739,0.92,0.15,0.28,-101.32,21.85,-8.12,-8.00,-31.00,15.00,unknown
33832,0.96,0.21,0.23,-195.92,50.48,-18.68,-14.00,-31.00,16.00,unknown
33938,0.98,0.23,0.10,-11.29,2.01,-20.08,-17.00,-33.00,5.00,unknown
34031,0.98,0.16,0.14,-28.26,-13.12,-13.31,-19.00,-32.00,10.00,unknown
34137,0.94,0.22,0.17,-23.86,-10.74,4.33,-19.00,-34.00,9.00,unknown
34230,1.01,0.14,0.11,18.13,0.24,-23.68,-19.00,-33.00,13.00,unknown
34336,1.00,0.09,0.18,35.64,-14.89,6.16,-21.00,-37.00,10.00,unknown
34429,0.91,0.12,0.20,18.62,-15.50,2.81,-17.00,-34.00,19.00,unknown
34535,0.97,0.13,0.24,11.23,-22.58,1.83,-17.00,-32.00,20.00,unknown
