X,Y,Z,label
0.47119,0.30778,2.02483,1
0.47304,0.53859,2.23926,1
0.46357,0.54714,2.22714,1
0.46917,0.54003,2.23171,1
0.37718,0.23752,2.12146,1
0.38069,0.2201,2.13611,1
0.36787,0.22669,2.13897,1
0.8208,-1.10581,2.06448,1
0.8332,-1.09593,2.0857,1
0.82153,-1.10776,2.05054,1
0.53643,-0.63304,1.99007,1
0.52759,-0.60024,1.97585,1
0.51593,-0.61841,1.98058,1
0.42011,1.14727,2.18303,1
0.43824,1.16687,2.17947,1
0.43994,1.13197,2.19113,1
0.8685,0.57918,2.39844,1
0.85696,0.60513,2.39611,1
0.84334,0.55805,2.37166,1
0.38788,-0.63577,2.00068,1
0.35675,-0.59957,1.98515,1
0.39553,-0.64813,2.01764,1
0.27111,-0.8635,1.9727,1
0.26637,-0.83424,1.97202,1
0.25194,-0.8704,1.97589,1
0.3129,-0.49024,2.1623,1
0.29266,-0.45065,2.16304,1
0.27587,-0.48453,2.16498,1
0.25532,0.37574,2.17507,1
0.24343,0.38639,2.20836,1
0.23377,0.36539,2.18068,1
0.29992,0.98619,2.17761,1
0.30706,1.00784,2.20211,1
0.28028,0.97346,2.16126,1
0.4537,0.3718,2.20993,1
0.45505,0.39502,2.20516,1
0.4734,0.3767,2.23751,1
0.56245,-0.79724,2.20165,1
0.57148,-0.80196,2.21418,1
0.54683,-0.80999,2.18356,1
0.54599,-0.93602,2.19334,1
0.56681,-0.91591,2.16655,1
0.53555,-0.93797,2.21131,1
0.30415,-0.40695,2.09667,1
0.32415,-0.38976,2.08355,1
0.29332,-0.37824,2.10399,1
0.07288,0.24466,2.11187,1
0.075,0.24735,2.08899,1
0.04849,0.2366,2.10315,1
0.11517,0.70969,2.22691,1
0.11128,0.72119,2.20988,1
0.12001,0.71432,2.23235,1
0.18368,0.37515,2.15562,1
0.16102,0.39146,2.17206,1
0.16701,0.37481,2.15108,1
0.40839,-0.34434,2.15921,1
0.44164,-0.39191,2.20681,1
0.3958,-0.31625,2.14305,1
0.55779,-0.69313,2.17353,1
0.52622,-0.66512,2.18784,1
0.55854,-0.71036,2.14681,1
0.43493,-0.48334,2.1483,1
0.44423,-0.47156,2.12467,1
0.42138,-0.43835,2.14115,1
0.30521,-0.17736,2.18914,1
0.29938,-0.17092,2.17711,1
0.30984,-0.22205,2.18936,1
0.19956,0.04296,2.21205,1
0.21309,0.05091,2.17301,1
0.17789,0.0794,2.21708,1
0.13709,0.21278,2.20262,1
0.12219,0.21791,2.22061,1
0.16258,0.22667,2.20212,1
0.27998,-0.04688,2.26232,1
0.30785,-0.0515,2.2753,1
0.29657,-0.0468,2.24085,1
0.45236,-0.29041,2.29024,1
0.43428,-0.28195,2.31279,1
0.42973,-0.28297,2.28512,1
0.3943,-0.34738,2.24166,1
0.43045,-0.35969,2.23742,1
0.40714,-0.35127,2.23084,1
0.24072,-0.31515,2.21209,1
0.24229,-0.31661,2.19962,1
0.20736,-0.28178,2.23667,1
0.09752,-0.02033,2.13798,1
0.11911,-0.01381,2.14431,1
0.12186,-0.00449,2.12287,1
0.08245,0.40127,2.07861,1
0.12188,0.42003,2.0727,1
0.11304,0.4009,2.08802,1
0.37129,0.15443,2.17198,1
0.39677,0.14389,2.17245,1
0.37311,0.15398,2.1471,1
0.5525,-0.48175,2.3097,1
0.55356,-0.47408,2.31802,1
0.56824,-0.51435,2.2666,1
0.35365,-0.57874,2.30025,1
0.37403,-0.5446,2.27826,1
0.3812,-0.58514,2.32505,1
0.18604,-0.41925,2.22204,1
0.1799,-0.41713,2.2431,1
0.21241,-0.39945,2.19019,1
0.04022,-0.01464,2.10545,1
0.0368,0.0064,2.08781,1
0.02467,-0.03856,2.11414,1
0.03536,0.32139,2.05688,1
0.01861,0.33953,2.05024,1
-0.02106,0.33474,2.05731,1
0.38395,-0.18629,2.2584,1
0.38736,-0.22408,2.24881,1
0.38673,-0.17491,2.23906,1
0.52506,-0.5786,2.32948,1
0.56195,-0.5888,2.36389,1
0.52529,-0.57692,2.32784,1
0.39586,-0.36045,2.22069,1
0.41005,-0.37832,2.24402,1
0.40993,-0.33512,2.21569,1
0.1802,-0.12105,2.15354,1
0.20048,-0.12133,2.17724,1
0.14356,-0.13144,2.1305,1
0.00429,0.28296,2.04026,1
0.00929,0.28899,2.06854,1
-0.0089,0.25141,2.04504,1
0.21626,0.12196,2.12397,1
0.21987,0.15036,2.13547,1
0.22514,0.14583,2.14754,1
0.46021,-0.53481,2.34799,1
0.45851,-0.5497,2.34845,1
0.44342,-0.53085,2.30746,1
0.31406,-0.67828,2.31398,1
0.35382,-0.7355,2.3032,1
0.3315,-0.68695,2.3043,1
0.00259,-0.36294,2.14891,1
-0.02689,-0.37766,2.16287,1
0.00119,-0.35185,2.1258,1
-0.13171,0.12498,2.09068,1
-0.15619,0.12887,2.08603,1
-0.1347,0.14151,2.09521,1
-0.10262,0.48336,2.19685,1
-0.08497,0.48596,2.17281,1
-0.11511,0.45772,2.23262,1
0.23416,0.25351,2.53948,1
0.21889,0.26426,2.56433,1
0.2263,0.22773,2.54148,1
0.49504,-0.26632,2.77243,1
0.51713,-0.28178,2.75003,1
0.48518,-0.26493,2.78702,1
0.28157,-0.41363,2.58468,1
0.31971,-0.41596,2.56638,1
0.28401,-0.41253,2.56346,1
0.10467,-0.1527,2.39657,1
0.08152,-0.1512,2.38285,1
0.06887,-0.16768,2.40353,1
0.03389,0.68198,2.04379,1
0.03573,0.67596,2.03478,1
0.03831,0.67609,2.02054,1
0.17036,1.2812,1.98733,1
0.15805,1.30002,2.00135,1
0.14826,1.26419,1.99047,1
0.51784,0.2852,2.33688,1
0.48201,0.29503,2.33425,1
0.49642,0.29444,2.34141,1
0.5138,-0.65102,2.25936,1
0.51884,-0.6259,2.27994,1
0.51381,-0.66326,2.27162,1
0.32183,-0.46386,2.1188,1
0.32449,-0.45279,2.13483,1
0.28952,-0.41691,2.10473,1
0.26909,-0.0689,2.10149,1
0.23549,-0.07331,2.07143,1
0.28433,-0.07466,2.09283,1
0.2232,0.42197,2.13042,1
0.22193,0.43512,2.11069,1
0.24483,0.40712,2.13503,1
0.28821,-0.04622,2.18884,1
0.3035,-0.0639,2.23461,1
0.28321,-0.06217,2.18279,1
0.40106,-0.86407,2.28024,1
0.37531,-0.88226,2.25982,1
0.41866,-0.8695,2.25198,1
0.24631,-0.46673,2.61795,1
0.28662,-0.48014,2.60773,1
0.25952,-0.50037,2.66924,1
0.10033,-0.19034,2.43748,1
0.07849,-0.19107,2.44257,1
0.09329,-0.21762,2.45907,1
0.10381,-0.24113,2.1283,1
0.12661,-0.2714,2.09195,1
0.12028,-0.26201,2.15441,1
0.08775,-0.05692,2.15142,1
0.05542,-0.06352,2.15202,1
0.08447,-0.0562,2.16316,1
0.09176,0.03416,2.09527,1
0.10598,0.04813,2.11847,1
0.1079,0.05702,2.09407,1
0.09823,0.1072,2.12131,1
0.12783,0.09314,2.14468,1
0.13315,0.12776,2.12616,1
0.11572,0.07898,2.18022,1
0.11087,0.12387,2.20704,1
0.07306,0.10579,2.18119,1
0.08065,-0.15316,2.48297,1
0.11645,-0.14969,2.48084,1
0.08775,-0.12344,2.48119,1
-0.02391,0.57911,2.36274,1
-0.03203,0.5889,2.38569,1
-0.01534,0.56652,2.34174,1
0.08925,0.43427,1.8992,1
0.09014,0.44439,1.90825,1
0.09182,0.41259,1.93314,1
0.23557,-0.23553,2.05321,1
0.2327,-0.22215,2.05044,1
0.24302,-0.18714,2.05507,1
0.21509,0.18007,2.51267,1
0.20327,0.18595,2.50619,1
0.21135,0.14662,2.48861,1
0.33255,0.05085,1.72497,1
0.33811,0.03588,1.71115,1
0.34146,0.04793,1.74592,1
0.3743,-0.01713,1.17947,1
0.37633,-0.02686,1.20738,1
0.36652,-0.02096,1.16814,1
0.06629,0.06226,1.8596,1
0.05417,0.0976,1.82779,1
0.10055,0.03579,1.85156,1
0.06097,-0.11729,2.05893,1
0.03931,-0.12439,2.05127,1
0.0757,-0.12102,2.08772,1
0.21324,-0.33255,1.76498,1
0.2426,-0.33088,1.76731,1
0.20515,-0.32505,1.75441,1
0.22424,-0.16952,1.82508,1
0.20497,-0.17972,1.85594,1
0.16804,-0.12489,1.81723,1
0.31999,0.1019,2.25275,1
0.3398,0.10955,2.25147,1
0.34251,0.11518,2.24458,1
0.31146,-0.0143,2.34381,1
0.31508,-0.00775,2.34171,1
0.33769,-0.01921,2.33357,1
0.30444,-0.14175,2.24096,1
0.28983,-0.15079,2.25382,1
0.31329,-0.15425,2.22261,1
0.28027,-0.13692,2.22203,1
0.28713,-0.11534,2.22507,1
0.27046,-0.16668,2.23756,1
0.29964,-0.25005,2.24691,1
0.28088,-0.26577,2.2778,1
0.31875,-0.25466,2.22642,1
0.31273,-0.27023,2.22899,1
0.34051,-0.28427,2.26063,1
0.31334,-0.296,2.24045,1
0.2777,-0.15647,2.20442,1
0.28031,-0.16652,2.20486,1
0.25812,-0.1215,2.23545,1
0.28596,-0.18943,2.18938,1
0.29629,-0.15896,2.1685,1
0.28281,-0.19972,2.19154,1
0.26577,-0.30556,2.17369,1
0.26313,-0.32271,2.16653,1
0.25396,-0.2618,2.18576,1
0.23644,-0.30919,2.19182,1
0.1805,-0.31065,2.21828,1
0.24664,-0.32003,2.15374,1
0.24162,-0.23049,2.22467,1
0.27599,-0.24608,2.20126,1
0.22719,-0.22343,2.20623,1
0.25254,-0.20989,2.21812,1
0.24842,-0.20619,2.23249,1
0.23355,-0.18546,2.18015,1
0.24882,-0.23996,2.19954,1
0.24334,-0.2845,2.21186,1
0.27532,-0.25174,2.21357,1
0.25529,-0.24982,2.19946,1
0.26797,-0.24225,2.20234,1
0.25355,-0.24982,2.20637,1
0.25252,-0.23481,2.21413,1
0.25335,-0.22309,2.21539,1
0.24464,-0.23533,2.21451,1
0.24305,-0.21985,2.20978,1
0.22039,-0.22948,2.20867,1
0.24671,-0.21369,2.20652,1
0.24619,-0.23469,2.19011,1
0.23449,-0.27014,2.1857,1
0.24016,-0.24797,2.19125,1
0.25633,-0.22384,2.19767,1
0.26653,-0.21987,2.2031,1
0.25371,-0.19456,2.21791,1
0.24185,-0.29476,2.17811,1
0.26089,-0.30097,2.18328,1
0.20362,-0.29416,2.18751,1
0.23539,-0.31943,2.18961,1
0.21512,-0.32042,2.21849,1
0.22255,-0.31346,2.19691,1
0.24897,-0.2352,2.22235,1
0.22072,-0.21947,2.2087,1
0.24624,-0.22962,2.24742,1
0.26013,-0.22291,2.20431,1
0.2706,-0.20438,2.21201,1
0.24575,-0.22316,2.19432,1
0.2323,-0.25442,2.20415,1
0.23645,-0.23574,2.19328,1
0.23779,-0.24598,2.21464,1
0.20348,-0.27536,2.21296,1
0.20228,-0.24536,2.21899,1
0.20559,-0.27778,2.2322,1
0.21266,-0.2284,2.23302,1
0.2033,-0.25914,2.23384,1
0.23753,-0.20892,2.2281,1
0.30111,-0.2527,2.22942,1
0.29226,-0.25241,2.19422,1
0.315,-0.21033,2.23459,1
0.33674,-0.2173,2.20142,1
0.31302,-0.22462,2.23049,1
0.37081,-0.2002,2.20879,1
0.30024,-0.17697,2.17967,1
0.29044,-0.14688,2.15768,1
0.32825,-0.14297,2.17253,1
0.28053,-0.2887,2.16845,1
0.30553,-0.26041,2.16496,1
0.27243,-0.28454,2.19441,1
0.26274,-0.28824,2.18793,1
0.28722,-0.27225,2.19122,1
0.25684,-0.31942,2.21955,1
0.27675,-0.30857,2.17097,1
0.25074,-0.28193,2.1784,1
0.28313,-0.30915,2.20623,1
0.26323,-0.41835,2.14383,1
0.26256,-0.41429,2.15031,1
0.26458,-0.42573,2.13479,1
0.23608,-0.39346,2.16559,1
0.21269,-0.38243,2.17295,1
0.23588,-0.42947,2.1451,1
0.23398,-0.31013,2.17842,1
0.26246,-0.30373,2.15246,1
0.23859,-0.26961,2.18136,1
0.32799,-0.57894,2.35986,1
0.31303,-0.57023,2.35463,1
0.30608,-0.55308,2.32943,1
0.1524,-0.98821,2.52539,1
0.16363,-0.97463,2.52253,1
0.13566,-0.97688,2.51225,1
-0.51874,-0.65237,2.24384,1
-0.53764,-0.65302,2.253,1
-0.51647,-0.64373,2.25015,1
-0.40991,0.60226,1.84942,1
-0.40949,0.63783,1.85942,1
-0.4014,0.61431,1.82623,1
0.27815,1.21822,1.92651,1
0.28626,1.22091,1.93743,1
0.25235,1.22463,1.90991,1
0.38466,0.54582,2.25955,1
0.39691,0.54501,2.26243,1
0.36861,0.56933,2.29501,1
0.42375,-0.01783,2.69863,1
0.40029,0.00916,2.70618,1
0.37553,0.02394,2.70379,1
0.92142,-0.19974,2.7984,1
0.91254,-0.16367,2.83926,1
0.93872,-0.19334,2.76517,1
0.18154,-0.10915,1.88807,1
0.16181,-0.09432,1.91265,1
0.20011,-0.10883,1.90395,1
-0.13027,0.0269,1.52817,1
-0.14845,0.03132,1.51072,1
-0.10632,0.03436,1.56435,1
0.61313,0.23545,2.30537,1
0.6268,0.22553,2.28382,1
0.60262,0.23618,2.32478,1
0.59455,0.25925,2.51495,1
0.60573,0.21347,2.4756,1
0.62098,0.24856,2.52437,1
0.80167,-0.1828,2.33266,1
0.81458,-0.18501,2.32221,1
0.79701,-0.1579,2.3366,1
0.65157,-0.34942,2.28855,1
0.65001,-0.32186,2.34036,1
0.62814,-0.34977,2.27401,1
0.32284,-0.28463,2.19632,1
0.33657,-0.31968,2.18183,1
0.34275,-0.25792,2.20366,1
0.28036,-0.23381,2.18642,1
0.25843,-0.24037,2.16103,1
0.28443,-0.18442,2.17079,1
0.28878,-0.22995,2.15141,1
0.28213,-0.22419,2.14345,1
0.27436,-0.19764,2.13779,1
0.3274,-0.22045,2.26542,1
0.31922,-0.19173,2.26759,1
0.29374,-0.2354,2.2497,1
0.31985,-0.2325,2.28613,1
0.34327,-0.22832,2.32578,1
0.35816,-0.21475,2.29636,1
0.32096,-0.46319,2.23282,1
0.30364,-0.496,2.22742,1
0.34121,-0.4377,2.25732,1
0.31732,-0.34702,2.39067,1
0.32552,-0.33627,2.37747,1
0.3452,-0.35856,2.39267,1
0.28124,-0.27225,2.33825,1
0.29629,-0.25364,2.31066,1
0.24357,-0.27244,2.33276,1
0.20541,-0.50408,2.1787,1
0.18268,-0.52188,2.18557,1
0.18503,-0.49631,2.15987,1
0.16163,-0.2924,2.2027,1
0.18078,-0.29557,2.21653,1
0.16614,-0.30113,2.20803,1
0.20996,-0.08359,2.13655,1
0.2272,-0.06283,2.13278,1
0.19652,-0.09072,2.1856,1
0.21477,-0.19734,2.09328,1
0.20236,-0.20303,2.06604,1
0.20336,-0.18723,2.09429,1
0.223,-0.24854,2.14515,1
0.21455,-0.22499,2.16048,1
0.20621,-0.25558,2.15925,1
0.24168,-0.22626,2.12114,1
0.25449,-0.19995,2.11366,1
0.22934,-0.23475,2.10076,1
0.23356,-0.36325,2.2197,1
0.25427,-0.38116,2.22743,1
0.20091,-0.35171,2.23746,1
0.28193,-0.38854,2.35942,1
0.31247,-0.35695,2.36756,1
0.29159,-0.41151,2.3503,1
0.28436,-0.31861,2.31183,1
0.28809,-0.308,2.29835,1
0.28409,-0.32571,2.32397,1
0.21392,-0.25049,2.15795,1
0.21904,-0.29053,2.16178,1
0.24086,-0.26759,2.14796,1
0.16063,-0.28397,2.10255,1
0.16702,-0.31173,2.06454,1
0.13992,-0.30123,2.06359,1
0.13068,-0.34369,2.14749,1
0.13177,-0.35999,2.17271,1
0.11171,-0.33522,2.12978,1
-0.011,-0.26266,2.08124,1
-0.01519,-0.22818,2.04341,1
-0.00779,-0.28447,2.0583,1
-0.07941,-0.21181,2.02876,1
-0.07561,-0.19363,2.03778,1
-0.0873,-0.19364,2.01339,1
0.06853,-0.10718,2.10666,1
0.0452,-0.13708,2.09266,1
0.09367,-0.10285,2.11658,1
0.27178,-0.0632,2.21711,1
0.2503,-0.04777,2.20077,1
0.27668,-0.05077,2.19592,1
0.32573,-0.08983,2.24912,1
0.30463,-0.0718,2.25273,1
0.34403,-0.09753,2.22813,1
0.23003,-0.05784,2.19621,1
0.2309,-0.05369,2.21145,1
0.20431,-0.07771,2.17568,1
0.25385,-0.03848,2.21123,1
0.23451,-0.04914,2.23718,1
0.28531,-0.03876,2.21997,1
0.26767,-0.0511,2.20337,1
0.29196,-0.0252,2.2219,1
0.28053,-0.04864,2.23817,1
0.23115,-0.07072,2.18047,1
0.25595,-0.07219,2.14867,1
0.23224,-0.05229,2.17949,1
0.21237,-0.05601,2.18888,1
0.20476,-0.04709,2.18246,1
0.22458,-0.05237,2.21197,1
0.22079,-0.02529,2.19812,1
0.23321,-0.04666,2.16894,1
0.23409,-0.01501,2.21016,1
0.25126,-0.05928,2.21073,1
0.29502,-0.06569,2.22679,1
0.28796,-0.05776,2.24418,1
0.2733,-0.09094,2.2117,1
0.27528,-0.09982,2.23775,1
0.23844,-0.08003,2.19884,1
0.25961,-0.07213,2.21587,1
0.24632,-0.06506,2.21822,1
0.24453,-0.08514,2.24851,1
0.22659,-0.07601,2.19719,1
0.25956,-0.11781,2.19185,1
0.21628,-0.08442,2.20783,1
0.24034,-0.0713,2.19272,1
0.21923,-0.0633,2.1896,1
0.26385,-0.05293,2.2004,1
0.24836,-0.07523,2.20667,1
0.23027,-0.06638,2.23269,1
0.26044,-0.10291,2.23499,1
0.22973,-0.07799,2.19967,1
0.22055,-0.09016,2.17328,1
0.24592,-0.07098,2.20153,1
0.24186,-0.06048,2.18995,1
0.24582,-0.0529,2.19892,1
0.25122,-0.09207,2.16431,1
0.25888,-0.0705,2.20984,1
0.28194,-0.06785,2.20721,1
0.27688,-0.08621,2.25864,1
0.25738,-0.0319,2.22721,1
0.2862,-0.03271,2.23318,1
0.22958,-0.04524,2.20487,1
0.23449,-0.07432,2.24648,1
0.21369,-0.06439,2.21545,1
0.23441,-0.06268,2.24763,1
0.15284,-0.1382,2.38414,1
0.14726,-0.12575,2.3673,1
0.16558,-0.08936,2.41055,1
0.47653,-0.47912,2.7048,1
0.47405,-0.48973,2.68309,1
0.51671,-0.46318,2.70868,1
0.4973,-0.23537,2.17543,1
0.50061,-0.22929,2.16733,1
0.49829,-0.25097,2.15396,1
0.14217,0.25048,2.15278,1
0.129,0.24541,2.15429,1
0.13476,0.26344,2.1633,1
0.1847,-0.18632,2.5158,1
0.17892,-0.1751,2.53874,1
0.20839,-0.19474,2.50555,1
0.00569,-0.38061,2.47084,1
0.00093,-0.3943,2.47803,1
-0.03422,-0.41403,2.45578,1
-0.12377,0.21964,2.24563,1
-0.10563,0.24658,2.26065,1
-0.10704,0.22731,2.22238,1
0.13232,0.38857,1.84495,1
0.14303,0.36634,1.80363,1
0.12022,0.40662,1.84839,1
0.36644,0.24858,2.11678,1
0.39299,0.24126,2.11739,1
0.39569,0.24298,2.1387,1
0.55503,0.07159,2.36112,1
0.54418,0.09876,2.34355,1
0.52561,0.07075,2.33701,1
0.60201,-0.63943,2.49178,1
0.60282,-0.64254,2.49233,1
0.60999,-0.60526,2.51038,1
0.2905,-0.68832,2.35157,1
0.29906,-0.65987,2.34016,1
0.30377,-0.72011,2.34229,1
-0.09506,0.2954,1.88052,1
-0.09983,0.25899,1.90624,1
-0.08376,0.28028,1.8615,1
0.45828,0.80211,2.15635,1
0.46724,0.78629,2.18288,1
0.46442,0.8032,2.15466,1
0.44406,-0.32917,2.38905,1
0.46016,-0.34299,2.37752,1
0.44705,-0.35441,2.39269,1
0.05934,-0.28889,1.96466,1
0.05423,-0.29749,2.00009,1
0.01179,-0.30444,1.9419,1
0.43954,0.12651,2.22181,1
0.45992,0.14648,2.18934,1
0.43929,0.13657,2.20275,1
0.403,-0.31114,2.45781,1
0.42436,-0.32101,2.46491,1
0.37206,-0.28276,2.44552,1
0.34935,-0.17966,2.31626,1
0.31573,-0.16794,2.27074,1
0.30385,-0.19212,2.33218,1
0.39711,-0.08944,2.28766,1
0.41177,-0.08098,2.26614,1
0.36772,-0.09029,2.29144,1
0.3853,0.02697,2.26688,1
0.3863,0.03204,2.26345,1
0.37162,0.01137,2.24597,1
0.33161,0.06055,2.19613,1
0.36099,0.04483,2.22193,1
0.3485,0.04555,2.15493,1
0.38026,-0.00066,2.17961,1
0.36913,-0.01276,2.20237,1
0.36599,-0.01289,2.16929,1
0.41971,-0.04024,2.18876,1
0.41884,-0.05502,2.20015,1
0.42316,-0.07419,2.20133,1
0.39421,-0.03015,2.18358,1
0.41201,0.02018,2.17626,1
0.38298,-0.04003,2.14281,1
0.39514,-0.04158,2.17747,1
0.39801,-0.0409,2.13621,1
0.40663,-0.03084,2.19309,1
0.39162,-0.09384,2.20826,1
0.4185,-0.07875,2.208,1
0.40785,-0.0989,2.20532,1
0.38111,-0.14113,2.22845,1
0.38801,-0.16518,2.23412,1
0.37307,-0.15738,2.20956,1
0.37554,-0.12359,2.21295,1
0.38687,-0.12926,2.20989,1
0.39089,-0.14088,2.24114,1
0.3799,-0.11731,2.20665,1
0.41433,-0.10835,2.22982,1
0.39785,-0.13154,2.2212,1
0.40404,-0.24185,2.21512,1
0.39935,-0.23719,2.2096,1
0.42776,-0.2494,2.20472,1
0.38587,-0.26044,2.22177,1
0.39259,-0.22886,2.23358,1
0.38315,-0.2989,2.18471,1
0.3644,-0.2056,2.23218,1
0.38661,-0.18667,2.2363,1
0.36423,-0.20777,2.25457,1
0.33033,-0.07548,2.16383,1
0.33343,-0.04539,2.15348,1
0.34239,-0.06294,2.18679,1
0.28386,0.07586,2.05962,1
0.29483,0.06888,2.08104,1
0.29701,0.09529,2.07221,1
0.34969,-0.04557,2.14607,1
0.31709,-0.06923,2.13963,1
0.36223,-0.0318,2.16723,1
0.39961,-0.11186,2.22757,1
0.41912,-0.13399,2.25391,1
0.39646,-0.12029,2.22614,1
0.38479,-0.11386,2.22105,1
0.40344,-0.06124,2.24114,1
0.4025,-0.14111,2.23995,1
0.3748,-0.13158,2.21592,1
0.393,-0.14086,2.20805,1
0.37246,-0.14352,2.22012,1
0.36519,-0.1214,2.20777,1
0.38295,-0.13058,2.18527,1
0.39197,-0.12478,2.22493,1
0.41869,-0.15896,2.24253,1
0.44576,-0.17635,2.27469,1
0.42751,-0.20171,2.24235,1
0.3562,-0.25236,2.25599,1
0.36096,-0.25434,2.24922,1
0.36485,-0.26485,2.28159,1
0.16596,-0.0324,2.0114,1
0.14517,-0.04929,2.01167,1
0.19316,-0.0248,2.04597,1
0.17091,0.1546,1.90642,1
0.14943,0.17868,1.88565,1
0.19247,0.18859,1.90363,1
0.46339,-0.03183,2.15906,1
0.44566,-0.04581,2.17097,1
0.45157,-0.06005,2.12947,1
0.54862,-0.09606,2.25613,1
0.52609,-0.12592,2.26717,1
0.55184,-0.10752,2.26718,1
0.39828,-0.05974,2.2111,1
0.40968,-0.06202,2.19129,1
0.39537,-0.03841,2.21894,1
0.29551,-0.42473,2.28266,1
0.32526,-0.41283,2.27811,1
0.29143,-0.39898,2.25338,1
-0.03322,-1.18313,2.32805,1
-0.03939,-1.19058,2.34169,1
-0.06479,-1.1793,2.35238,1
0.1895,-0.05263,2.19783,1
0.19832,-0.07208,2.1991,1
0.19938,-0.03664,2.1741,1
0.57643,0.59632,2.2446,1
0.57219,0.5866,2.24417,1
0.56813,0.58851,2.23136,1
0.20362,-0.45597,2.41123,1
0.16542,-0.43748,2.39475,1
0.20585,-0.47862,2.39816,1
0.07171,-0.21963,2.63782,1
0.03258,-0.23636,2.62835,1
0.05208,-0.20503,2.65616,1
0.19062,0.17075,2.21475,1
0.15866,0.15792,2.2471,1
0.1527,0.18715,2.2475,1
-0.28532,0.86529,-1.75679,5
-0.27774,0.90449,-1.76991,5
-0.26374,0.85191,-1.70306,5
-0.43416,2.17144,-1.09063,5
-0.40126,2.16197,-1.14825,5
-0.4258,2.1463,-1.10648,5
-0.8945,2.1099,-1.21883,5
-0.89399,2.12556,-1.18228,5
-0.9133,2.09228,-1.21324,5
-1.33065,-0.09792,-1.54035,5
-1.31736,-0.087,-1.49458,5
-1.33979,-0.14744,-1.51767,5
-0.88878,-1.06073,-1.2028,5
-0.86766,-1.02584,-1.211,5
-0.91625,-1.06332,-1.20412,5
-0.32481,1.75813,-0.96546,5
-0.31592,1.733,-1.05213,5
-0.33181,1.74207,-0.94571,5
-0.71301,2.36897,-0.82822,5
-0.71213,2.34951,-0.84272,5
-0.71573,2.4056,-0.81352,5
-1.12482,-1.47761,-1.40973,5
-1.1448,-1.47336,-1.43184,5
-1.10891,-1.49772,-1.40525,5
-0.92032,-2.6701,-1.72282,5
-0.91495,-2.69319,-1.73598,5
-0.88329,-2.67349,-1.71368,5
-0.5021,0.71721,-1.52919,5
-0.51628,0.70854,-1.51769,5
-0.50418,0.68463,-1.54794,5
-0.58982,2.4811,-1.23442,5
-0.57915,2.48124,-1.25813,5
-0.5695,2.47182,-1.22972,5
-0.84277,-0.3377,-1.30429,5
-0.88657,-0.32019,-1.27196,5
-0.82801,-0.33161,-1.32899,5
-0.91156,-0.60211,-1.36891,5
-0.89516,-0.58093,-1.35026,5
-0.86801,-0.6268,-1.36997,5
-0.71575,0.80358,-1.34248,5
-0.72029,0.81677,-1.3513,5
-0.69603,0.7927,-1.3437,5
-0.74836,-1.02449,-1.36793,5
-0.75408,-1.02896,-1.32242,5
-0.75733,-1.02809,-1.40787,5
-1.0047,-0.96627,-1.71171,5
-1.02239,-0.94668,-1.73436,5
-0.99144,-0.92257,-1.70675,5
-1.41951,0.25428,-1.90864,5
-1.40184,0.24628,-1.92057,5
-1.40407,0.25749,-1.86172,5
-2.01596,-0.14569,-1.24841,5
-2.00571,-0.13509,-1.23203,5
-1.98456,-0.124,-1.28016,5
-2.05763,-0.76932,-1.02452,5
-2.02545,-0.71969,-1.0278,5
-2.06498,-0.76809,-1.01628,5
-1.84816,-1.15794,-0.94694,5
-1.83771,-1.15708,-0.93741,5
-1.84835,-1.14189,-0.92966,5
-0.62447,-1.16207,-0.68348,5
-0.64154,-1.17083,-0.6825,5
-0.64048,-1.13442,-0.65422,5
0.35103,-0.47868,-1.0657,5
0.36556,-0.45943,-1.05044,5
0.34833,-0.49311,-1.07371,5
0.48088,-0.49625,-1.48884,5
0.49218,-0.48589,-1.49505,5
0.48484,-0.52112,-1.49968,5
1.48495,0.0127,-1.34914,5
1.50493,0.02947,-1.39554,5
1.47111,0.02809,-1.36273,5
1.84187,0.92441,-1.2602,5
1.86534,0.92323,-1.26969,5
1.88643,0.9086,-1.25603,5
1.8883,1.21761,-1.23047,5
1.87958,1.2117,-1.23938,5
1.87624,1.24406,-1.20567,5
0.66145,1.66046,-0.50782,5
0.60024,1.63572,-0.48038,5
0.6608,1.64604,-0.46903,5
-2.35003,1.05336,-0.81214,5
-2.35502,1.05698,-0.80801,5
-2.30264,1.04975,-0.81368,5
-3.53541,0.71838,-1.2904,5
-3.5522,0.74028,-1.29422,5
-3.57317,0.70737,-1.30699,5
-2.46281,1.27164,-1.04477,5
-2.46463,1.23364,-1.05003,5
-2.47737,1.24322,-1.03942,5
-1.12725,0.39856,-1.2473,5
-1.12759,0.41407,-1.2604,5
-1.10243,0.39359,-1.26896,5
-0.63956,-0.41212,-1.49765,5
-0.66114,-0.4631,-1.46231,5
-0.64313,-0.39554,-1.48761,5
-2.32297,-0.19362,-1.11968,5
-2.29688,-0.18459,-1.12328,5
-2.34028,-0.20739,-1.13325,5
-1.97447,-0.46265,-1.07339,5
-1.99172,-0.43446,-1.06253,5
-1.97715,-0.43942,-1.11628,5
0.55734,-2.06452,-1.39558,5
0.59873,-2.05137,-1.39538,5
0.54182,-2.02728,-1.40842,5
1.20166,-0.35368,-1.49506,5
1.21429,-0.36824,-1.47773,5
1.21361,-0.37595,-1.48358,5
2.21596,1.98723,-1.41757,5
2.20544,1.95696,-1.42554,5
